749
282	263
283	263
284	251
285	251
286	253
287	253
288	267
289	267
290	264
291	264
292	273
293	273
294	276
295	276
296	278
297	278
298	253
299	253
300	269
301	269
302	261
303	261
304	261
305	261
306	263
307	263
308	276
309	276
310	251
311	251
312	278
313	278
314	271
315	271
316	275
317	275
318	260
319	260
320	283
321	283
322	275
323	275
324	260
325	260
326	260
327	260
328	252
329	252
330	255
331	255
332	261
333	261
334	284
335	284
336	277
337	277
338	267
339	267
340	263
341	263
342	274
343	274
344	270
345	270
346	268
347	268
348	278
349	278
350	283
351	283
352	257
353	257
354	260
355	260
356	259
357	259
358	256
359	256
360	256
361	256
362	286
363	286
364	253
365	253
366	254
367	254
368	265
369	265
370	275
371	275
372	254
373	254
374	272
375	272
376	292
377	292
378	260
379	260
380	264
381	264
382	262
383	262
384	254
385	254
386	263
387	263
388	265
389	265
390	281
391	281
392	284
393	284
394	260
395	260
396	269
397	269
398	265
399	265
400	254
401	254
402	261
403	261
404	280
405	280
406	259
407	259
408	260
409	260
410	256
411	256
412	268
413	268
414	266
415	266
416	254
417	254
418	286
419	286
420	269
421	269
422	270
423	270
424	270
425	269
426	261
427	276
428	282
429	253
430	254
431	274
432	260
433	260
434	264
435	278
436	299
437	267
438	253
439	252
440	254
441	258
442	281
443	273
444	269
445	251
446	252
447	262
448	261
449	254
450	254
451	262
452	259
453	260
454	288
455	264
456	275
457	273
458	285
459	285
460	253
461	255
462	300
463	279
464	253
465	230
466	234
467	239
468	248
469	255
470	251
471	245
472	266
473	268
474	257
475	268
476	289
477	257
478	253
479	254
480	272
481	263
482	280
483	287
484	261
485	265
486	254
487	251
488	259
489	284
490	282
491	262
492	252
493	272
494	261
495	253
496	288
497	272
498	266
499	277
500	253
501	251
502	253
503	280
504	285
505	269
506	269
507	258
508	251
509	260
510	288
511	278
512	269
513	266
514	264
515	263
516	271
517	276
518	276
519	278
520	278
521	254
522	254
523	261
524	261
525	252
526	252
527	251
528	251
529	256
530	256
531	285
532	285
533	273
534	273
535	255
536	255
537	259
538	259
539	257
540	251
541	259
542	280
543	255
544	257
545	255
546	252
547	257
548	250
549	278
550	255
551	261
552	253
553	258
554	255
555	261
556	283
557	251
558	259
559	252
560	259
561	265
562	260
563	286
564	258
565	259
566	270
567	251
568	252
569	280
570	267
571	252
572	259
573	257
574	269
575	272
576	278
577	263
578	255
579	269
580	259
581	275
582	252
583	286
584	271
585	255
586	259
587	261
588	251
589	258
590	287
591	283
592	271
593	261
594	256
595	259
596	254
597	288
598	270
599	251
600	253
601	259
602	257
603	265
604	283
605	276
606	251
607	252
608	258
609	251
610	258
611	272
612	259
613	253
614	253
615	253
616	265
617	274
618	279
619	261
620	254
621	257
622	260
623	249
624	257
625	279
626	279
627	287
628	283
629	282
630	272
631	261
632	287
633	254
634	255
635	262
636	265
637	274
638	251
639	263
640	256
641	253
642	272
643	270
644	250
645	254
646	284
647	268
648	253
649	256
650	259
651	250
652	250
653	281
654	279
655	277
656	276
657	286
658	278
659	256
660	282
661	285
662	284
663	261
664	264
665	272
666	283
667	258
668	258
669	259
670	260
671	257
672	280
673	276
674	288
675	262
676	251
677	274
678	276
679	280
680	279
681	285
682	276
683	266
684	266
685	284
686	269
687	272
688	252
689	253
690	268
691	271
692	283
693	277
694	281
695	267
696	263
697	265
698	263
699	274
700	284
701	254
702	271
703	265
704	261
705	254
706	280
707	288
708	279
709	281
710	271
711	254
712	253
713	287
714	276
715	252
716	252
717	252
718	263
719	269
720	276
721	289
722	260
723	273
724	260
725	263
726	281
727	275
728	260
729	249
730	256
731	256
732	278
733	268
734	265
735	253
736	250
737	252
738	275
739	282
740	280
741	274
742	276
743	266
744	277
745	254
746	251
747	258
748	250
749	263
